fecha,empresa,vendedor,producto,cantidad,precio,evento_especial
2024-03-20,30390,75,8004Y,1.0,4.02,0
2024-03-20,30390,75,8004C,1.0,4.02,0
2024-03-20,31437,62,5607,1.0,15.0,0
2024-03-20,25970,59,5626CHY,1.0,48.0,0
2024-03-20,25970,59,9100,1.0,4.46,0
2024-03-20,55843,64,5605,4.0,44.0,0
2024-03-20,23032,76,5603,1.0,20.0,0
2024-03-20,23925,76,SM1012,20.0,0.55,0
2024-03-20,30390,75,8004M,1.0,4.02,0
2024-03-20,23592,76,5635,1.0,25.0,0
2024-03-20,55843,64,5605U,4.0,35.0,0
2024-03-20,56110,105,8003M,1.0,3.75,0
2024-03-20,56110,105,8003Y,1.0,3.75,0
2024-03-20,56110,105,8003C,1.0,3.75,0
2024-03-20,56110,105,8103K,1.0,3.75,0
2024-03-20,30390,75,8004K,1.0,5.35,0
2024-03-20,23592,76,8001M,1.0,5.0,0
2024-03-20,17625,105,3801,1.0,20.0,0
2024-03-20,31468,69,SM1004,10.0,4.0,0
2024-03-20,27876,70,5601,4.0,15.0,0
2024-03-20,51635,70,5637,1.0,19.64,0
2024-03-20,27687,70,3802,1.0,31.25,0
2024-03-20,32644,62,3801,1.0,20.0,0
2024-03-20,25739,59,5639,1.0,27.0,0
2024-03-20,26104,59,5626CHK,1.0,39.0,0
2024-03-20,27746,70,7013,1.0,11.61,0
2024-03-20,55979,59,5636K,1.0,18.0,0
2024-03-20,26104,59,5626CHC,1.0,39.0,0
2024-03-20,26104,59,5626CHM,1.0,39.0,0
2024-03-20,26104,59,9001,1.0,4.0,0
2024-03-20,55519,75,SM1001,10.0,3.0,0
2024-03-20,27746,70,7112K,1.0,34.0,0
2024-03-20,25858,59,5660,1.0,10.0,0
2024-03-20,32644,62,9002,1.0,4.46,0
2024-03-20,26104,59,5626CHY,1.0,39.0,0
2024-03-20,32644,62,3801,1.0,20.0,0
2024-03-20,22907,76,R10074,1.0,80.0,0
2024-03-20,22907,76,5684M,4.0,40.0,0
2024-03-20,26643,103,5675-11K,1.0,25.0,0
2024-03-20,51853,105,1005X,2.0,2.5,0
2024-03-20,31704,103,3802,1.0,21.43,0
2024-03-20,32644,62,3801,1.0,20.0,0
2024-03-20,32644,62,9002,1.0,4.46,0
2024-03-20,26643,103,5675-11K,1.0,25.0,0
2024-03-20,27280,70,R10552,1.0,7.0,0
2024-03-20,29535,64,5227,2.0,60.0,0
2024-03-20,27163,103,5638,1.0,14.285,0
2024-03-20,52311,105,6003,1.0,52.0,0
2024-03-20,52311,105,9001,1.0,4.0,0
2024-03-20,22907,76,R10168,1.0,180.0,0
2024-03-20,22907,76,5684K,4.0,40.0,0
2024-03-20,22907,76,5684C,4.0,40.0,0
2024-03-20,22907,76,5684Y,4.0,40.0,0
2024-03-20,25970,59,5626CHC,1.0,48.0,0
2024-03-20,22954,76,5104K,1.0,80.36,0
2024-03-20,23592,76,8001C,1.0,5.0,0
2024-03-20,27058,103,6001U,1.0,62.5,0
2024-03-20,54905,70,6007M,3.0,54.0,0
2024-03-20,56115,76,3802,1.0,31.25,0
2024-03-20,25970,59,5626CHK,1.0,48.0,0
2024-03-20,26592,103,9002,1.0,3.0,0
2024-03-20,20479,105,1065,1.0,4.017,0
2024-03-20,55281,64,5701,2.0,19.0,0
2024-03-20,55281,64,5607,1.0,10.0,0
2024-03-20,27737,70,5610,1.0,19.64,0
2024-03-20,56112,105,SM1003,25.0,1.25,0
2024-03-20,56112,105,9100,1.0,2.232,0
2024-03-20,34456,70,5665,3.0,15.0,0
2024-03-20,27117,103,SM1001,10.0,2.5,0
2024-03-20,27167,103,8540CL,2.0,17.9,0
2024-03-20,26731,72,9001,1.0,3.76,0
2024-03-20,26731,72,R10310,2.0,6.0,0
2024-03-20,54905,70,6007Y,3.0,54.0,0
2024-03-20,54905,70,6007C,3.0,54.0,0
2024-03-20,54905,70,6007K,3.0,54.0,0
2024-03-20,54905,70,6006X,13.0,70.0,0
2024-03-20,27167,103,8540BK,2.0,17.9,0
2024-03-20,27167,103,3801,3.0,20.0,0
2024-03-20,56111,105,4703,1.0,93.75,0
2024-03-20,56114,69,4703,1.0,93.75,0
2024-03-20,25929,59,5648,1.0,10.0,0
2024-03-20,26592,103,R10755,1.0,35.71,0
2024-03-20,56113,105,R10749,1.0,13.39,0
2024-03-20,56109,62,8007M,1.0,5.0,0
2024-03-20,25929,59,5749,1.0,45.0,0
2024-03-20,26592,103,9002,1.0,40.0,0
2024-03-20,26592,103,9002,1.0,8.0,0
2024-03-20,23654,76,7105KL,1.0,26.0,0
2024-03-20,26592,103,9002,1.0,5.0,0
2024-03-20,56116,105,5033C,1.0,25.0,0
2024-03-20,56116,105,7112M,1.0,40.0,0
2024-03-20,27117,103,SM1001,10.0,2.5,0
2024-03-20,56113,105,9001,1.0,3.75,0
2024-03-20,20967,105,7101C,1.0,39.0,0
2024-03-20,20967,105,7101K,2.0,37.0,0
2024-03-20,27746,70,7112K,1.0,34.0,0
2024-03-20,30611,62,R10749,5.0,15.0,0
2024-03-20,56109,62,8001M,1.0,5.0,0
2024-03-20,27746,70,7013,1.0,11.61,0
2024-03-20,31212,62,5719X,1.0,105.0,0
2024-03-20,21898,105,5660,1.0,18.6,0
2024-03-20,22982,76,6006U,1.0,90.0,0
2024-03-20,30611,62,R10420,5.0,7.59,0
2024-03-20,55453,64,9001,1.0,4.5,0
2024-03-20,30890,62,7603UK,1.0,181.02,0
2024-03-20,25756,59,5626CHK,1.0,45.0,0
2024-03-20,27687,70,3802,1.0,31.25,0
2024-03-20,27687,70,9002,1.0,30.0,0
2024-03-20,55519,75,SM1001,10.0,3.0,0
2024-03-20,31704,103,3802,1.0,21.43,0
2024-03-20,55453,64,7700U,4.0,105.0,0
2024-03-20,18446,75,R10137,1.0,205.36,0
2024-03-20,30611,62,9001,1.0,6.0,0
2024-03-20,19200,59,5676,2.0,17.0,0
2024-03-20,52512,105,5635,1.0,25.0,0
2024-03-20,56109,62,8007K,1.0,5.0,0
2024-03-20,20269,105,6006X,1.0,62.5,0
2024-03-20,27687,70,9002,1.0,30.0,0
2024-03-20,27687,70,3802,1.0,31.25,0
2024-03-20,27746,70,7112K,1.0,34.0,0
2024-03-20,52512,105,5600,1.0,28.0,0
2024-03-20,56109,62,8007Y,1.0,5.0,0
2024-03-20,55519,75,SM1001,10.0,3.0,0
2024-03-20,26476,103,7020,1.0,19.64,0
2024-03-20,26476,103,5727L,2.0,25.0,0
2024-03-20,31704,103,3802,1.0,21.428,0
2024-03-20,27746,70,7013,1.0,11.61,0
2024-03-20,56109,62,8007C,1.0,5.0,0
2024-03-21,26561,103,3802,1.0,31.25,0
2024-03-21,27280,70,R10325,1.0,8.93,0
2024-03-21,55178,64,5675-11K,2.0,26.0,0
2024-03-21,26561,103,7609U,1.0,108.928,0
2024-03-21,26561,103,5737CHM,1.0,44.642,0
2024-03-21,23280,76,R10131,1.0,5.0,0
2024-03-21,26561,103,5737CHC,1.0,44.642,0
2024-03-21,26561,103,5737CHY,1.0,44.642,0
2024-03-21,23280,76,R10385,1.0,30.0,0
2024-03-21,23280,76,R10082,1.0,100.0,0
2024-03-21,55758,75,SM1001,100.0,3.0,1
2024-03-21,31432,62,8904,1.0,4.0,0
2024-03-21,26561,103,5737CHK,1.0,44.642,0
2024-03-21,31212,62,9002,1.0,90.0,0
2024-03-21,30903,62,8701XC,1.0,60.0,0
2024-03-21,31212,62,R10635,1.0,85.0,0
2024-03-21,30790,62,5676,3.0,28.0,0
2024-03-21,30790,62,5660,1.0,22.0,0
2024-03-21,30790,62,5604,3.0,35.0,0
2024-03-21,23280,76,R10731,1.0,40.0,0
2024-03-21,30903,62,8701XY,1.0,60.0,0
2024-03-21,32203,103,5729,2.0,38.0,0
2024-03-21,23641,76,5638,1.0,15.0,0
2024-03-21,27901,70,8007K,3.0,3.35,0
2024-03-21,27901,70,8007C,3.0,3.35,0
2024-03-21,27901,70,8007Y,3.0,3.35,0
2024-03-21,27901,70,8007M,3.0,3.344,0
2024-03-21,31113,62,3801,1.0,20.0,0
2024-03-21,27280,70,R10325,1.0,8.93,0
2024-03-21,55156,64,9002,1.0,20.0,0
2024-03-21,21990,105,2053,10.0,4.0,0
2024-03-21,23349,76,4705,1.0,150.0,0
2024-03-21,31212,62,R9959,1.0,460.0,1
2024-03-21,31212,62,R10255,1.0,28.0,0
2024-03-21,23280,76,R00012,1.0,20.0,0
2024-03-21,23280,76,5726XK,5.0,50.0,0
2024-03-21,21603,105,3801,1.0,20.0,0
2024-03-21,31391,62,9001,1.0,4.4642,0
2024-03-21,23280,76,5726XM,5.0,50.0,0
2024-03-21,23280,76,5726XY,5.0,50.0,0
2024-03-21,25670,59,5654,1.0,22.0,0
2024-03-21,25670,59,5696,2.0,16.0,0
2024-03-21,56117,59,SM1003,1.0,0.89285,0
2024-03-21,52260,105,7131,30.0,55.0,0
2024-03-21,25819,59,3801,3.0,20.0,0
2024-03-21,31352,62,8001Y,10.0,2.0,0
2024-03-21,31352,62,8001M,10.0,2.0,0
2024-03-21,31352,62,8001C,10.0,2.0,0
2024-03-21,25670,59,5668X,5.0,36.0,0
2024-03-21,25670,59,5649,1.0,16.8,0
2024-03-21,25670,59,5090,3.0,28.0,0
2024-03-21,25773,59,5676,1.0,24.0,0
2024-03-21,25773,59,5653,1.0,10.5,0
2024-03-21,20877,105,5603,1.0,16.0,0
2024-03-21,23925,76,5660,15.0,14.25,0
2024-03-21,25670,59,5608,4.0,13.0,0
2024-03-21,31122,62,R10552,2.0,6.25,0
2024-03-21,23925,76,5607,3.0,14.25,0
2024-03-21,56118,75,5810K,1.0,35.71,0
2024-03-21,31122,62,R10325,4.0,8.0,0
2024-03-21,20543,59,8007K,2.0,2.5,0
2024-03-21,20543,59,8007Y,1.0,2.5,0
2024-03-21,20543,59,8007M,1.0,2.5,0
2024-03-21,20543,59,8007C,1.0,2.5,0
2024-03-21,25670,59,5611,2.0,17.0,0
2024-03-21,20543,59,5600,1.0,25.0,0
2024-03-21,55465,64,5726XC,1.0,56.0,0
2024-03-21,31391,62,R10450,1.0,245.0,1
2024-03-21,52558,70,5727L,4.0,30.0,0
2024-03-21,23280,76,9002,1.0,45.0,0
2024-03-21,29559,64,5637,1.0,19.0,0
2024-03-21,23280,76,5726XC,5.0,50.0,0
2024-03-21,55465,64,5726XK,1.0,56.0,0
2024-03-21,26558,103,5622XCH,2.0,75.893,0
2024-03-21,56130,105,R10478,1.0,145.0,0
2024-03-21,56129,105,5675-11K,1.0,30.0,0
2024-03-21,25670,59,7101M,2.0,41.0,0
2024-03-21,25670,59,7101Y,2.0,41.0,0
2024-03-21,18446,75,5705,1.0,66.96,0
2024-03-21,56129,105,9001,1.0,4.0,0
2024-03-21,25670,59,7101K,2.0,36.0,0
2024-03-21,52260,105,7131,30.0,40.0,0
2024-03-21,25670,59,5610,2.0,17.0,0
2024-03-21,25670,59,5707,2.0,32.0,0
2024-03-21,55465,64,5726XM,1.0,56.0,0
2024-03-21,52119,105,6007K,1.0,68.0,0
2024-03-21,55880,105,5679,1.0,24.0,0
2024-03-21,26964,103,5710,1.0,26.785,0
2024-03-21,27785,70,5665,2.0,13.395,0
2024-03-21,27746,70,5702M,2.0,18.75,0
2024-03-21,27746,70,5702K,2.0,18.75,0
2024-03-21,27746,70,5702C,2.0,18.75,0
2024-03-21,27746,70,5702Y,2.0,18.75,0
2024-03-21,31320,62,5740XK,2.0,135.0,0
2024-03-21,56117,59,4090,1.0,70.54,0
2024-03-21,56117,59,9100,1.0,3.5,0
2024-03-21,32296,103,R10027,1.0,6.25,0
2024-03-21,23525,76,T10110,1.0,80.0,0
2024-03-21,52260,105,7131,30.0,55.0,0
2024-03-21,25670,59,7101C,2.0,41.0,0
2024-03-21,23351,76,6003,1.0,45.0,0
2024-03-21,31122,62,R10482,4.0,8.0,0
2024-03-21,55336,64,3801,1.0,20.0,0
2024-03-21,23280,76,7603UK,1.0,185.0,0
2024-03-21,56118,75,5033M,1.0,26.79,0
2024-03-21,56118,75,5033Y,1.0,26.79,0
2024-03-21,32480,105,7101K,1.0,38.0,0
2024-03-21,32480,105,7101C,1.0,39.0,0
2024-03-21,56118,75,9001,1.0,8.93,0
2024-03-21,30791,62,R10245,1.0,12.0,0
2024-03-21,30791,62,R10242,1.0,12.0,0
2024-03-21,23531,76,5710,1.0,15.0,0
2024-03-21,55392,64,5659M,1.0,70.0,0
2024-03-21,25746,59,5665,1.0,20.0,0
2024-03-21,23376,76,9001,1.0,5.0,0
2024-03-21,23376,76,5650,2.0,20.0,0
2024-03-21,28496,70,5604,1.0,31.25,0
2024-03-21,28496,70,5656,2.0,25.0,0
2024-03-21,25819,59,3802,3.0,30.0,0
2024-03-21,55532,75,6001U,2.0,60.0,0
2024-03-21,55532,75,3802,5.0,30.0,0
2024-03-21,55531,75,6001,1.0,55.0,0
2024-03-21,55531,75,3802,5.0,30.0,0
2024-03-21,55531,75,6001U,3.0,60.0,0
2024-03-21,31468,69,5728CH,1.0,52.0,0
2024-03-21,55895,75,5605,1.0,40.0,0
2024-03-21,25514,76,5711C,1.0,40.18,0
2024-03-21,56131,75,8007K,1.0,4.02,0
2024-03-21,56124,59,5665,1.0,25.0,0
2024-03-21,56123,103,5626CHM,1.0,45.0,0
2024-03-21,56123,103,5626CHY,1.0,45.0,0
2024-03-21,56123,103,5626CHC,1.0,45.0,0
2024-03-21,56123,103,5626CHK,1.0,45.0,0
2024-03-21,32480,105,7101M,1.0,39.0,0
2024-03-21,25819,59,3802,3.0,30.0,0
2024-03-21,32480,105,7101Y,1.0,39.0,0
2024-03-21,25670,59,5227,12.0,48.0,0
2024-03-21,23280,76,7603UY,1.0,170.0,0
2024-03-21,23280,76,7603UM,1.0,170.0,0
2024-03-21,25670,59,5656,1.0,16.0,0
2024-03-21,56077,75,8912,15.0,1.0,0
2024-03-21,56125,62,5638,1.0,25.0,0
2024-03-21,56125,62,5638,1.0,25.0,0
2024-03-21,25979,59,5663,1.0,52.0,0
2024-03-21,56122,105,4537,1.0,177.68,0
2024-03-21,23280,76,7603UC,1.0,170.0,0
2024-03-21,25670,59,5601,4.0,21.0,0
2024-03-21,56122,105,9001,1.0,4.79,0
2024-03-21,56121,75,7111M,1.0,35.71,0
2024-03-21,31320,62,9564,5.0,1036.0,1
2024-03-21,56119,62,9001,1.0,3.5,0
2024-03-21,55465,64,5726XY,1.0,56.0,0
2024-03-21,55368,64,8908,1.0,3.0,0
2024-03-21,23428,76,5657U,1.0,100.0,0
2024-03-21,56119,62,5608,1.0,20.0,0
2024-03-21,56118,75,5033K,1.0,26.79,0
2024-03-21,56118,75,5810Y,1.0,35.71,0
2024-03-21,56118,75,5810M,1.0,35.71,0
2024-03-21,56118,75,5033C,1.0,26.79,0
2024-03-21,25670,59,5660,2.0,10.0,0
2024-03-21,25670,59,3142,1.0,34.0,0
2024-03-21,30903,62,8701XY,1.0,60.0,0
2024-03-21,28589,70,SM1001,20.0,2.5,1
2024-03-21,56118,75,5810C,1.0,35.71,0
2024-03-22,25926,59,5705,1.0,25.0,0
2024-03-22,30077,75,5705,1.0,66.96,0
2024-03-22,23666,76,8002K,1.0,3.5,0
2024-03-22,23666,76,8007C,1.0,2.5,0
2024-03-22,25926,59,5635,1.0,15.0,0
2024-03-22,28589,70,5705,10.0,28.571,0
2024-03-22,25762,59,R10328,2.0,12.0,0
2024-03-22,18870,105,5726XM,1.0,48.0,0
2024-03-22,55289,64,5737CHY,1.0,50.0,0
2024-03-22,55571,75,R10051,1.0,8.93,0
2024-03-22,52498,105,R10482,1.0,8.0,0
2024-03-22,28589,70,5601,1.0,19.64,0
2024-03-22,56133,105,8001C,1.0,3.75,0
2024-03-22,21822,105,3013C,2.0,3.6,0
2024-03-22,56133,105,8001K,1.0,3.75,0
2024-03-22,56133,105,8001M,1.0,3.75,0
2024-03-22,56133,105,8001Y,1.0,3.75,0
2024-03-22,23941,76,4076,1.0,80.0,0
2024-03-22,23941,76,SM1003,4.0,1.25,0
2024-03-22,54812,70,5684K,1.0,53.57,0
2024-03-22,54812,70,9001,1.0,4.47,0
2024-03-22,21669,105,5665,1.0,25.0,0
2024-03-22,31143,62,SM1003,50.0,1.18,0
2024-03-22,21822,105,1274,4.0,3.8,0
2024-03-22,55571,75,9001,1.0,4.46,0
2024-03-22,55289,64,5728X,1.0,30.0,0
2024-03-22,22318,105,5605U,1.0,36.0,0
2024-03-22,30949,62,8904,10.0,2.5,0
2024-03-22,55289,64,5737CHM,1.0,50.0,0
2024-03-22,55289,64,5737CHK,1.0,50.0,0
2024-03-22,55289,64,5737CHC,1.0,50.0,0
2024-03-22,55289,59,5728X,1.0,30.0,0
2024-03-22,55289,59,5737CHY,1.0,50.0,0
2024-03-22,55289,59,5737CHM,1.0,50.0,0
2024-03-22,55289,59,5737CHK,1.0,50.0,0
2024-03-22,55289,59,5737CHC,1.0,50.0,0
2024-03-22,30890,62,5622XCH,1.0,85.0,0
2024-03-22,30146,75,SM1001,10.0,3.0,0
2024-03-22,18870,105,5726XY,1.0,48.0,0
2024-03-22,18870,105,5726XC,1.0,48.0,0
2024-03-22,31314,62,6006X,1.0,80.0,0
2024-03-22,31314,62,5626CHY,1.0,45.0,0
2024-03-22,18870,105,5726XK,1.0,48.0,0
2024-03-22,21548,105,5653,1.0,17.0,0
2024-03-22,26643,103,5707,1.0,32.142,0
2024-03-22,30443,75,7015,1.0,26.79,0
2024-03-22,21866,105,5702K,1.0,30.0,0
2024-03-22,28430,70,5607,1.0,17.86,0
2024-03-22,28430,70,9100,1.0,2.68,0
2024-03-22,27876,70,5639U,12.0,19.0,0
2024-03-22,55212,64,8912,1.0,1.2,0
2024-03-22,55212,64,8001K,2.0,3.0,0
2024-03-22,25493,76,5602,1.0,25.0,0
2024-03-22,23666,76,8007M,1.0,2.49,0
2024-03-22,55957,59,5727L,2.0,23.0,0
2024-03-22,22867,76,6001U,2.0,60.0,0
2024-03-22,27548,70,5728CH,1.0,52.0,0
2024-03-22,27548,70,5718X,1.0,150.0,0
2024-03-22,31156,62,7108M,1.0,35.71,0
2024-03-22,55957,59,5728CH,3.0,42.0,0
2024-03-22,55982,70,R10096,1.0,183.035,0
2024-03-22,55999,105,9001,1.0,8.93,0
2024-03-22,55999,105,T10114,1.0,125.0,0
2024-03-22,23641,76,3801,3.0,15.0,0
2024-03-22,55289,64,5737CHC,1.0,50.0,0
2024-03-22,23641,76,5601,1.0,20.0,0
2024-03-22,55289,64,5737CHK,1.0,50.0,0
2024-03-22,26097,105,R10300,1.0,16.07,0
2024-03-22,55289,64,5737CHY,1.0,50.0,0
2024-03-22,25861,59,6007K,1.0,65.0,0
2024-03-22,33865,75,3801,1.0,20.0,0
2024-03-22,25861,59,8007C,1.0,3.75,0
2024-03-22,25861,59,8007M,1.0,3.75,0
2024-03-22,25861,59,8002K,1.0,3.75,0
2024-03-22,25861,59,8007Y,1.0,3.75,0
2024-03-22,26182,59,7110C,1.0,36.0,0
2024-03-22,26182,59,7110Y,1.0,36.0,0
2024-03-22,55802,105,SM1001,1.0,3.0,0
2024-03-22,28589,70,SM1001,300.0,2.5,1
2024-03-22,25926,59,5607,4.0,9.25,0
2024-03-22,34455,70,7020,2.0,18.75,0
2024-03-22,21822,105,3013Y,3.0,3.6,0
2024-03-22,30403,75,R10021,1.0,5.0,0
2024-03-22,30403,75,9002,1.0,20.0,0
2024-03-22,30403,75,5650,1.0,26.79,0
2024-03-22,55289,64,5737CHM,1.0,50.0,0
2024-03-22,52512,105,5635,1.0,25.0,0
2024-03-22,21822,105,2048SG,5.0,3.2,0
2024-03-22,21548,59,5660,1.0,12.0,0
2024-03-22,31314,62,5626CHC,1.0,45.0,0
2024-03-22,31314,62,5626CHK,1.0,45.0,0
2024-03-22,31314,62,5626CHM,1.0,45.0,0
2024-03-22,21205,105,R10420,1.0,8.0,0
2024-03-22,31320,62,5740XY,1.0,199.6,0
2024-03-22,31320,62,5740XC,1.0,199.6,0
2024-03-22,27237,65,9001,1.0,4.0,0
2024-03-22,27237,65,5676,1.0,20.0,0
2024-03-22,28098,70,5749X,1.0,53.57,0
2024-03-22,27876,70,5660,30.0,8.0,0
2024-03-22,27876,70,5607,60.0,8.0,0
2024-03-22,27876,70,5653,120.0,8.0,0
2024-03-22,27876,70,5639,120.0,12.0,0
2024-03-22,33869,105,SM1003,10.0,1.2,0
2024-03-22,22664,76,5727L,1.0,25.0,0
2024-03-22,27996,70,8007K,1.0,4.46,0
2024-03-22,27996,70,SM1001,1.0,2.8,0
2024-03-22,23666,76,8007Y,1.0,2.49,0
2024-03-22,55289,64,5728X,1.0,30.0,0
2024-03-22,25678,59,3801,4.0,20.0,0
2024-03-22,18446,75,5705,1.0,66.96,0
2024-03-22,28212,70,R10220,1.0,8.929,0
2024-03-22,28212,70,R10051,1.0,8.0,0
2024-03-22,55921,59,8020C,1.0,6.5,0
2024-03-22,32345,103,5687U,1.0,17.857,0
2024-03-22,55921,59,8020M,1.0,6.5,0
2024-03-22,55921,59,8020Y,1.0,6.5,0
2024-03-22,32345,103,8020K,15.0,6.5,0
2024-03-22,32345,103,8020C,10.0,6.5,0
2024-03-22,32345,103,8020Y,10.0,6.5,0
2024-03-22,32345,103,8020M,10.0,6.5,0
2024-03-22,28212,70,R10064,1.0,17.5,0
2024-03-23,52840,105,9001,33.0,33.25,0
2024-03-24,52840,105,9001,27.0,35.09,0
2024-03-25,28334,70,8909,2.0,3.5,0
2024-03-25,28334,70,5653,1.0,19.0,0
2024-03-25,19111,105,5746X,2.0,160.0,0
2024-03-25,31329,62,5656,1.0,19.0,0
2024-03-25,26228,103,9001,1.0,4.464,0
2024-03-25,32345,103,8020Y,2.0,6.5,0
2024-03-25,32345,103,8020M,2.0,6.5,0
2024-03-25,28334,70,5660,1.0,14.0,0
2024-03-25,28334,70,5607,2.0,14.0,0
2024-03-25,31207,62,9001,1.0,5.0,0
2024-03-25,31207,62,7101K,1.0,36.0,0
2024-03-25,31207,62,R10756,1.0,18.0,0
2024-03-25,56152,105,4537,1.0,177.6785,0
2024-03-25,28334,70,5613,1.0,21.0,0
2024-03-25,30890,62,5735U,2.0,40.0,0
2024-03-25,26228,103,5711M,1.0,41.964,0
2024-03-25,30201,75,9002,1.0,22.32,0
2024-03-25,22394,105,7101C,2.0,38.0,0
2024-03-25,55368,64,5727L,2.0,25.5,0
2024-03-25,55368,64,5607,2.0,10.0,0
2024-03-25,55231,64,5740XM,1.0,63.0,0
2024-03-25,55231,64,5740XK,1.0,63.0,0
2024-03-25,55231,64,5740XY,1.0,63.0,0
2024-03-25,28094,70,5263M,1.0,48.0,0
2024-03-25,54812,70,9001,1.0,4.464,0
2024-03-25,28334,70,5665,2.0,15.0,0
2024-03-25,54812,70,5718X,1.0,130.0,0
2024-03-25,54812,70,5684C,1.0,53.57,0
2024-03-25,26228,103,5711Y,1.0,41.964,0
2024-03-25,30907,62,6001U,1.0,63.0,0
2024-03-25,26228,103,5711C,1.0,41.964,0
2024-03-25,26228,103,5711K,1.0,41.964,0
2024-03-25,55802,75,8020K,1.0,12.5,0
2024-03-25,30890,62,5726XK,1.0,56.0,0
2024-03-25,30890,62,5726XY,1.0,56.0,0
2024-03-25,30890,62,5726XC,1.0,56.0,0
2024-03-25,23543,76,9004,1.0,506.66,1
2024-03-25,31207,62,7013,2.0,16.8,0
2024-03-25,28334,70,5638,1.0,20.0,0
2024-03-25,32345,103,8020C,2.0,6.5,0
2024-03-25,27381,105,5810C,1.0,38.0,0
2024-03-25,27381,105,5810Y,1.0,38.0,0
2024-03-25,27381,105,5810K,1.0,38.0,0
2024-03-25,56151,75,5034K,1.0,31.25,0
2024-03-25,56151,75,8001K,1.0,3.57,0
2024-03-25,56151,75,8001C,1.0,3.57,0
2024-03-25,28212,70,R10064,1.0,17.5,0
2024-03-25,28212,70,R10220,1.0,8.93,0
2024-03-25,52430,105,5745CHY,1.0,40.0,0
2024-03-25,52430,105,5745CHK,1.0,40.0,0
2024-03-25,52430,105,5745CHM,1.0,40.0,0
2024-03-25,21609,105,1197U,2.0,7.8,0
2024-03-25,55895,75,5675-11K,1.0,30.0,0
2024-03-25,27381,105,5810M,1.0,38.0,0
2024-03-25,26989,103,5652,1.0,21.428,0
2024-03-25,28212,70,R10220,1.0,8.929,0
2024-03-25,28212,70,R10064,1.0,17.5,0
2024-03-25,28212,70,R10051,1.0,8.0,0
2024-03-25,52036,105,8912,24.0,1.2,0
2024-03-25,52036,105,9001,1.0,5.0,0
2024-03-25,23794,76,6001U,2.0,60.0,0
2024-03-25,22664,76,4703,4.0,80.0,0
2024-03-25,22795,76,8020Y,1.0,7.5,0
2024-03-25,52036,105,SM1011,200.0,0.6,0
2024-03-25,22683,76,5634,1.0,30.0,0
2024-03-25,32345,103,5615,1.0,13.39,0
2024-03-25,26774,103,5615,1.0,25.0,0
2024-03-25,55802,75,3801,1.0,20.0,0
2024-03-25,52036,105,SM1011,100.0,0.6,0
2024-03-25,56151,75,5034K,2.0,31.25,0
2024-03-25,56151,75,8001K,1.0,3.57,0
2024-03-25,56151,75,8001C,1.0,3.57,0
2024-03-25,34172,201,R10749,1.0,13.39,0
2024-03-25,23073,76,SM1001,2.0,3.2,0
2024-03-25,23073,76,5665,1.0,26.79,0
2024-03-25,23784,76,5702K,1.0,25.0,0
2024-03-25,27586,70,5676X,2.0,30.357,0
2024-03-25,52036,105,9001,5.0,0.0,0
2024-03-25,23832,76,4703,1.0,80.0,0
2024-03-25,55384,64,5600,1.0,15.8,0
2024-03-25,55532,75,6001,1.0,55.0,0
2024-03-25,26104,59,R10071,1.0,65.0,0
2024-03-25,26104,59,9001,1.0,3.5,0
2024-03-25,31187,62,5227X,1.0,60.0,0
2024-03-25,28334,70,9001,2.0,3.0,0
2024-03-25,55982,70,5749X,3.0,52.0,0
2024-03-25,30156,75,8904,3.0,2.68,0
2024-03-25,52036,105,8912,24.0,1.2,0
2024-03-25,31240,62,7020,1.0,30.0,0
2024-03-25,52036,105,SM1011,200.0,0.6,0
2024-03-25,31486,69,8001M,1.0,3.34,0
2024-03-25,31486,69,8001Y,1.0,3.35,0
2024-03-25,31486,69,8001C,1.0,3.35,0
2024-03-25,31486,69,8001K,1.0,3.35,0
2024-03-25,22959,76,5307Y,1.0,80.36,0
2024-03-25,33346,64,8904,12.0,2.0,0
2024-03-25,28334,70,SM1001,56.0,4.0,0
2024-03-25,55368,64,5665,1.0,15.0,0
2024-03-25,56151,75,8001C,1.0,3.57,0
2024-03-25,56151,75,8001K,1.0,3.57,0
2024-03-25,56151,75,5034K,2.0,31.25,0
2024-03-25,25882,59,9002,1.0,40.0,0
2024-03-25,25882,59,R10380,1.0,15.0,0
2024-03-25,22795,76,8020K,1.0,7.5,0
2024-03-25,25882,59,R10218,3.0,14.0,0
2024-03-25,32345,103,5603,1.0,16.07,0
2024-03-25,52036,105,9001,1.0,5.0,0
2024-03-25,52036,105,8912,24.0,1.2,0
2024-03-25,25882,59,5612,1.0,32.0,0
2024-03-25,25762,59,R10598,1.0,16.0,0
2024-03-25,25762,59,R10665,1.0,15.0,0
2024-03-25,22217,105,8007K,1.0,5.0,0
2024-03-25,22217,105,8002K,1.0,5.0,0
2024-03-25,25613,59,5728CH,2.0,65.0,0
2024-03-25,55681,75,7011,1.0,15.0,0
2024-03-25,32345,103,5615,1.0,13.39,0
2024-03-25,30793,62,R10512,1.0,35.0,0
2024-03-25,30862,62,5665,2.0,20.0,0
2024-03-25,31152,62,5728CH,1.0,40.0,0
2024-03-25,56153,64,5670K,1.0,24.0,0
2024-03-25,30755,62,R10749,1.0,16.8,0
2024-03-25,25650,59,5602,1.0,21.0,0
2024-03-25,52036,105,8912,24.0,1.2,0
